Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 5.26% of 0.19 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.19                 main [1]
                0.00    0.16       1/1           KosarajuList::findSCCs() [2]
                0.00    0.02  300000/300000      KosarajuList::addArc(int, int) [17]
                0.00    0.02       1/1           KosarajuList::~KosarajuList() [22]
                0.00    0.00       1/1           bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [366]
                0.00    0.00       1/1           KosarajuList::KosarajuList(int) [294]
-----------------------------------------------
                0.00    0.16       1/1           main [1]
[2]     82.1    0.00    0.16       1         KosarajuList::findSCCs() [2]
                0.02    0.03       1/1           KosarajuList::transposeGraph[abi:cxx11]() [3]
                0.01    0.03   11511/11511       KosarajuList::dfsOnTranspose(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.01    0.03    5384/5384        KosarajuList::dfs(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [5]
                0.00    0.02       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [11]
                0.00    0.01  100000/100000      std::stack<int, std::deque<int, std::allocator<int> > >::top() [31]
                0.00    0.00  200000/1000000     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [16]
                0.00    0.00       1/1000001     std::vector<bool, std::allocator<bool> >::begin() [23]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [44]
                0.00    0.00  200000/800000      std::_Bit_reference::operator bool() const [65]
                0.00    0.00  111511/111511      bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [97]
                0.00    0.00  100001/100001      std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [100]
                0.00    0.00  100000/100000      std::stack<int, std::deque<int, std::allocator<int> > >::pop() [111]
                0.00    0.00  100000/100000      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [106]
                0.00    0.00  100000/100000      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++() [105]
                0.00    0.00   11512/11512       bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [171]
                0.00    0.00   11511/11511       std::vector<int, std::allocator<int> >::vector() [188]
                0.00    0.00   11511/11511       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [186]
                0.00    0.00   11511/39405       std::vector<int, std::allocator<int> >::~vector() [127]
                0.00    0.00   11511/11511       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator*() const [176]
                0.00    0.00   11511/23022       std::vector<int, std::allocator<int> >::begin() const [151]
                0.00    0.00   11511/23022       std::vector<int, std::allocator<int> >::end() const [150]
                0.00    0.00   11511/11511       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator++() [175]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [343]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [307]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [308]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::end() [356]
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [361]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [353]
                0.00    0.00       1/16          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [231]
                0.00    0.00       1/16          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [230]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [354]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [357]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [344]
-----------------------------------------------
                0.02    0.03       1/1           KosarajuList::findSCCs() [2]
[3]     26.8    0.02    0.03       1         KosarajuList::transposeGraph[abi:cxx11]() [3]
                0.00    0.02  300000/300000      std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [21]
                0.01    0.00  300000/900000      std::_List_iterator<int>::operator++() [14]
                0.01    0.00  100000/300000      std::__cxx11::list<int, std::allocator<int> >::begin() [15]
                0.00    0.00  300000/900000      std::_List_iterator<int>::operator*() const [40]
                0.00    0.00  400000/900000      std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [63]
                0.00    0.00  400000/1200000     std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [56]
                0.00    0.00  100000/900000      std::__cxx11::list<int, std::allocator<int> >::end() [64]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [276]
                0.00    0.00       1/1           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [351]
                0.00    0.00       1/4           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [264]
-----------------------------------------------
                               88489             KosarajuList::dfsOnTranspose(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.01    0.03   11511/11511       KosarajuList::findSCCs() [2]
[4]     19.5    0.01    0.03   11511+88489   KosarajuList::dfsOnTranspose(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.01  400000/1000000     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [16]
                0.01    0.00  300000/900000      std::_List_iterator<int>::operator++() [14]
                0.01    0.00  100000/300000      std::__cxx11::list<int, std::allocator<int> >::begin() [15]
                0.00    0.01  100000/100000      std::vector<int, std::allocator<int> >::push_back(int const&) [38]
                0.00    0.00  300000/900000      std::_List_iterator<int>::operator*() const [40]
                0.00    0.00  400000/1200000     std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [56]
                0.00    0.00  300000/800000      std::_Bit_reference::operator bool() const [65]
                0.00    0.00  100000/200000      std::_Bit_reference::operator=(bool) [89]
                0.00    0.00  100000/900000      std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [63]
                0.00    0.00  100000/900000      std::__cxx11::list<int, std::allocator<int> >::end() [64]
                               88489             KosarajuList::dfsOnTranspose(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
-----------------------------------------------
                               94616             KosarajuList::dfs(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [5]
                0.01    0.03    5384/5384        KosarajuList::findSCCs() [2]
[5]     19.5    0.01    0.03    5384+94616   KosarajuList::dfs(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [5]
                0.00    0.01  400000/1000000     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [16]
                0.01    0.00  300000/900000      std::_List_iterator<int>::operator++() [14]
                0.01    0.00  100000/300000      std::__cxx11::list<int, std::allocator<int> >::begin() [15]
                0.00    0.01  100000/100000      std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [37]
                0.00    0.00  300000/900000      std::_List_iterator<int>::operator*() const [40]
                0.00    0.00  400000/1200000     std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [56]
                0.00    0.00  300000/800000      std::_Bit_reference::operator bool() const [65]
                0.00    0.00  100000/200000      std::_Bit_reference::operator=(bool) [89]
                0.00    0.00  100000/900000      std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [63]
                0.00    0.00  100000/900000      std::__cxx11::list<int, std::allocator<int> >::end() [64]
                               94616             KosarajuList::dfs(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [5]
-----------------------------------------------
                0.02    0.01  200000/200000      std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [7]
[6]     17.9    0.02    0.01  200000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [6]
                0.00    0.01  600000/600000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [28]
                0.00    0.00  600000/1200000     std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [32]
                0.00    0.00  600000/2100000     std::_List_node<int>::_M_valptr() [39]
                0.00    0.00  600000/600000      void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [73]
-----------------------------------------------
                0.00    0.03  200000/200000      std::__cxx11::list<int, std::allocator<int> >::~list() [8]
[7]     17.9    0.00    0.03  200000         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [7]
                0.02    0.01  200000/200000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [6]
                0.00    0.00  200000/200000      std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [91]
-----------------------------------------------
                0.00    0.03  200000/200000      void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [9]
[8]     17.9    0.00    0.03  200000         std::__cxx11::list<int, std::allocator<int> >::~list() [8]
                0.00    0.03  200000/200000      std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [7]
-----------------------------------------------
                0.00    0.03  200000/200000      void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [10]
[9]     17.9    0.00    0.03  200000         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [9]
                0.00    0.03  200000/200000      std::__cxx11::list<int, std::allocator<int> >::~list() [8]
-----------------------------------------------
                0.00    0.03       2/2           void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [12]
[10]    17.9    0.00    0.03       2         void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [10]
                0.00    0.03  200000/200000      void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [9]
                0.00    0.00  200000/400000      std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&) [77]
-----------------------------------------------
                0.00    0.02       1/2           KosarajuList::~KosarajuList() [22]
                0.00    0.02       1/2           KosarajuList::findSCCs() [2]
[11]    17.9    0.00    0.03       2         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [11]
                0.00    0.03       2/2           void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::allocator<std::__cxx11::list<int, std::allocator<int> > >&) [13]
                0.00    0.00       2/5           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [258]
                0.00    0.00       2/2           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_Vector_base() [281]
-----------------------------------------------
                0.00    0.03       2/2           void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::allocator<std::__cxx11::list<int, std::allocator<int> > >&) [13]
[12]    17.9    0.00    0.03       2         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [12]
                0.00    0.03       2/2           void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [10]
-----------------------------------------------
                0.00    0.03       2/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [11]
[13]    17.9    0.00    0.03       2         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::allocator<std::__cxx11::list<int, std::allocator<int> > >&) [13]
                0.00    0.03       2/2           void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [12]
-----------------------------------------------
                0.01    0.00  300000/900000      KosarajuList::transposeGraph[abi:cxx11]() [3]
                0.01    0.00  300000/900000      KosarajuList::dfs(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [5]
                0.01    0.00  300000/900000      KosarajuList::dfsOnTranspose(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
[14]    10.5    0.02    0.00  900000         std::_List_iterator<int>::operator++() [14]
-----------------------------------------------
                0.01    0.00  100000/300000      KosarajuList::transposeGraph[abi:cxx11]() [3]
                0.01    0.00  100000/300000      KosarajuList::dfs(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [5]
                0.01    0.00  100000/300000      KosarajuList::dfsOnTranspose(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
[15]    10.5    0.02    0.00  300000         std::__cxx11::list<int, std::allocator<int> >::begin() [15]
                0.00    0.00  300000/1200000     std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [54]
-----------------------------------------------
                0.00    0.00  200000/1000000     KosarajuList::findSCCs() [2]
                0.00    0.01  400000/1000000     KosarajuList::dfs(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [5]
                0.00    0.01  400000/1000000     KosarajuList::dfsOnTranspose(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [4]
[16]    10.5    0.00    0.02 1000000         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [16]
                0.01    0.00 1000000/1000001     std::vector<bool, std::allocator<bool> >::begin() [23]
                0.00    0.01 1000000/1000000     std::_Bit_iterator::operator[](long) const [35]
-----------------------------------------------
                0.00    0.02  300000/300000      main [1]
[17]     8.9    0.00    0.02  300000         KosarajuList::addArc(int, int) [17]
                0.00    0.02  300000/300000      std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [20]
                0.00    0.00  300000/900000      std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [63]
-----------------------------------------------
                0.00    0.02  300000/300000      std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [21]
[18]     8.9    0.00    0.02  300000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [18]
                0.01    0.00  300000/300000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [24]
                0.01    0.00  300000/600000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [27]
                0.00    0.00  300000/1612309     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [53]
-----------------------------------------------
                0.00    0.02  300000/300000      std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [20]
[19]     8.9    0.00    0.02  300000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [19]
                0.01    0.00  300000/300000      std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [25]
                0.01    0.00  300000/600000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [27]
                0.00    0.00  300000/1200000     int&& std::forward<int>(std::remove_reference<int>::type&) [55]
-----------------------------------------------
                0.00    0.02  300000/300000      KosarajuList::addArc(int, int) [17]
[20]     8.9    0.00    0.02  300000         std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [20]
                0.00    0.02  300000/300000      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [19]
                0.00    0.00  300000/300000      std::remove_reference<int&>::type&& std::move<int&>(int&) [82]
                0.00    0.00  300000/900000      std::__cxx11::list<int, std::allocator<int> >::end() [64]
-----------------------------------------------
                0.00    0.02  300000/300000      KosarajuList::transposeGraph[abi:cxx11]() [3]
[21]     8.9    0.00    0.02  300000         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [21]
                0.00    0.02  300000/300000      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [18]
                0.00    0.00  300000/900000      std::__cxx11::list<int, std::allocator<int> >::end() [64]
-----------------------------------------------
                0.00    0.02       1/1           main [1]
[22]     8.9    0.00    0.02       1         KosarajuList::~KosarajuList() [22]
                0.00    0.02       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [11]
-----------------------------------------------
                0.00    0.00       1/1000001     KosarajuList::findSCCs() [2]
                0.01    0.00 1000000/1000001     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [16]
[23]     7.9    0.01    0.00 1000001         std::vector<bool, std::allocator<bool> >::begin() [23]
                0.00    0.00 1000001/1000002     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [33]
-----------------------------------------------
                0.01    0.00  300000/300000      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [18]
[24]     6.3    0.01    0.00  300000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [24]
                0.00    0.00  300000/1200000     std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [32]
                0.00    0.00  300000/2100000     std::_List_node<int>::_M_valptr() [39]
                0.00    0.00  300000/600000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [75]
                0.00    0.00  300000/600000      std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [70]
                0.00    0.00  300000/1612309     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [53]
                0.00    0.00  300000/300000      void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [80]
                0.00    0.00  300000/600000      std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [72]
                0.00    0.00  300000/600000      std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [71]
-----------------------------------------------
                0.01    0.00  300000/300000      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [19]
[25]     6.3    0.01    0.00  300000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [25]
                0.00    0.00  300000/1200000     std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [32]
                0.00    0.00  300000/2100000     std::_List_node<int>::_M_valptr() [39]
                0.00    0.00  300000/600000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [75]
                0.00    0.00  300000/600000      std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [70]
                0.00    0.00  300000/1200000     int&& std::forward<int>(std::remove_reference<int>::type&) [55]
                0.00    0.00  300000/300000      void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [81]
                0.00    0.00  300000/600000      std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [72]
                0.00    0.00  300000/600000      std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [71]
-----------------------------------------------
                0.01    0.00  600000/600000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [28]
[26]     5.3    0.01    0.00  600000         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [26]
                0.00    0.00  600000/600000      __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [66]
-----------------------------------------------
                0.01    0.00  300000/600000      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [19]
                0.01    0.00  300000/600000      void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [18]
[27]     5.3    0.01    0.00  600000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [27]
-----------------------------------------------
                0.00    0.01  600000/600000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [6]
[28]     5.3    0.00    0.01  600000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [28]
                0.01    0.00  600000/600000      std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [26]
-----------------------------------------------
                0.00    0.00     781/200000      void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [42]
                0.00    0.00   11528/200000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [41]
                0.00    0.00   88472/200000      std::vector<int, std::allocator<int> >::push_back(int const&) [38]
                0.00    0.00   99219/200000      std::deque<int, std::allocator<int> >::push_back(int const&) [36]
[29]     5.3    0.01    0.00  200000         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [29]
                0.00    0.00  200000/1612309     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [53]
                0.00    0.00  200000/200000      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [86]
-----------------------------------------------
                0.01    0.00  100000/100000      std::stack<int, std::deque<int, std::allocator<int> > >::top() [31]
[30]     5.3    0.01    0.00  100000         std::deque<int, std::allocator<int> >::back() [30]
                0.00    0.00  100000/100001      std::deque<int, std::allocator<int> >::end() [102]
                0.00    0.00  100000/100000      std::_Deque_iterator<int, int&, int*>::operator*() const [107]
                0.00    0.00  100000/100000      std::_Deque_iterator<int, int&, int*>::operator--() [108]
-----------------------------------------------
                0.00    0.01  100000/100000      KosarajuList::findSCCs() [2]
[31]     5.3    0.00    0.01  100000         std::stack<int, std::deque<int, std::allocator<int> > >::top() [31]
                0.01    0.00  100000/100000      std::deque<int, std::allocator<int> >::back() [30]
-----------------------------------------------
                0.00    0.00  300000/1200000     std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [25]
                0.00    0.00  300000/1200000     std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [24]
                0.00    0.00  600000/1200000     std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [6]
[32]     2.6    0.01    0.00 1200000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [32]
-----------------------------------------------
                0.00    0.00       1/1000002     std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [43]
                0.00    0.00 1000001/1000002     std::vector<bool, std::allocator<bool> >::begin() [23]
[33]     2.6    0.01    0.00 1000002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [33]
                0.00    0.00 1000002/1000006     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [58]
