Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.05   20000/20000       std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [22]
[27]     0.6    0.00    0.05   20000         std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [27]
                0.00    0.05   20000/20000       std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [32]
                0.00    0.00   20000/300220004     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [13]
                0.00    0.00   20000/60000       std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [51]
                0.00    0.00   20000/20000       unsigned long* std::copy<unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [119]
-----------------------------------------------
                0.00    0.05   20000/20000       std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [31]
[28]     0.6    0.00    0.05   20000         std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [28]
                0.05    0.00  320000/400000      std::_Bit_reference::operator=(bool) [18]
                0.00    0.00  320000/300480000     std::_Bit_iterator::operator*() const [11]
                0.00    0.00  320000/320000      std::_Bit_const_iterator::operator*() const [47]
                0.00    0.00  320000/320000      std::_Bit_const_iterator::operator++() [77]
                0.00    0.00  320000/320000      std::_Bit_iterator::operator++() [76]
                0.00    0.00   20000/40000       std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [91]
-----------------------------------------------
                0.00    0.05   20000/20000       std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [32]
[29]     0.6    0.00    0.05   20000         std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [29]
                0.00    0.05   20000/20000       std::_Bit_iterator std::__copy_move_a1<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [30]
                0.00    0.00   40000/40000       std::_Bit_const_iterator std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [90]
                0.00    0.00   20000/20000       std::_Bit_iterator std::__niter_base<std::_Bit_iterator>(std::_Bit_iterator) [113]
                0.00    0.00   20000/20000       std::_Bit_iterator std::__niter_wrap<std::_Bit_iterator>(std::_Bit_iterator const&, std::_Bit_iterator) [115]
-----------------------------------------------
                0.00    0.05   20000/20000       std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [29]
[30]     0.6    0.00    0.05   20000         std::_Bit_iterator std::__copy_move_a1<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [30]
                0.00    0.05   20000/20000       std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [31]
-----------------------------------------------
                0.00    0.05   20000/20000       std::_Bit_iterator std::__copy_move_a1<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [30]
[31]     0.6    0.00    0.05   20000         std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [31]
                0.00    0.05   20000/20000       std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [28]
-----------------------------------------------
                0.00    0.05   20000/20000       std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [27]
[32]     0.6    0.00    0.05   20000         std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [32]
                0.00    0.05   20000/20000       std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [29]
                0.00    0.00   40000/40000       std::_Bit_const_iterator std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [89]
-----------------------------------------------
                0.04    0.00   10000/10000       KosarajuAdjMatrix::dfs(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [7]
[33]     0.5    0.04    0.00   10000         std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [33]
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::push_back(int const&) [136]
-----------------------------------------------
                                                 <spontaneous>
[34]     0.5    0.04    0.00                 operator delete(void*, void*) [34]
-----------------------------------------------
                0.03    0.00       1/1           std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [38]
[35]     0.3    0.03    0.00       1         std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool) [35]
-----------------------------------------------
                0.00    0.03       1/1           KosarajuAdjMatrix::findSCCs() [2]
[36]     0.3    0.00    0.03       1         void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [36]
                0.00    0.03       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [37]
-----------------------------------------------
                0.00    0.03       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [36]
[37]     0.3    0.00    0.03       1         void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [37]
                0.00    0.03       1/1           std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [38]
-----------------------------------------------
                0.00    0.03       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [37]
[38]     0.3    0.00    0.03       1         std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [38]
                0.03    0.00       1/1           std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool) [35]
-----------------------------------------------
                0.00    0.03       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::resize(unsigned long, std::vector<bool, std::allocator<bool> > const&) [20]
[39]     0.3    0.00    0.03       1         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >, unsigned long, std::vector<bool, std::allocator<bool> > const&) [39]
                0.00    0.03       1/2           std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n_a<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > >&) [26]
                0.00    0.00       1/3           void std::_Destroy<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [65]
                0.00    0.00       4/7           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() [271]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >::base() const [282]
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >* std::__uninitialized_move_if_noexcept_a<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [320]
                0.00    0.00       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_check_len(unsigned long, char const*) const [330]
                0.00    0.00       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::begin() [358]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >::difference_type __gnu_cxx::operator-<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > const&) [329]
                0.00    0.00       1/2           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_allocate(unsigned long) [310]
                0.00    0.00       1/3           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_deallocate(std::vector<bool, std::allocator<bool> >*, unsigned long) [297]
-----------------------------------------------
                0.00    0.03       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector(unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [41]
[40]     0.3    0.00    0.03       1         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_initialize(unsigned long, std::vector<bool, std::allocator<bool> > const&) [40]
                0.00    0.03       1/2           std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n_a<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > >&) [26]
                0.00    0.00       1/7           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() [271]
-----------------------------------------------
                0.00    0.03       1/1           KosarajuAdjMatrix::transposeGraph() [6]
[41]     0.3    0.00    0.03       1         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector(unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [41]
                0.00    0.03       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_initialize(unsigned long, std::vector<bool, std::allocator<bool> > const&) [40]
                0.00    0.00       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [356]
                0.00    0.00       1/1           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base(unsigned long, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [344]
-----------------------------------------------
                0.01    0.00       1/2           KosarajuAdjMatrix::transposeGraph() [6]
                0.01    0.00       1/2           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::_Vector_impl() [43]
[42]     0.2    0.01    0.00       2         std::allocator<std::vector<bool, std::allocator<bool> > >::allocator() [42]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::new_allocator() [305]
-----------------------------------------------
                0.00    0.01       1/1           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base() [44]
[43]     0.1    0.00    0.01       1         std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::_Vector_impl() [43]
                0.01    0.00       1/2           std::allocator<std::vector<bool, std::allocator<bool> > >::allocator() [42]
                0.00    0.00       1/2           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl_data::_Vector_impl_data() [312]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector() [45]
[44]     0.1    0.00    0.01       1         std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base() [44]
                0.00    0.01       1/1           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::_Vector_impl() [43]
-----------------------------------------------
                0.00    0.01       1/1           KosarajuAdjMatrix::KosarajuAdjMatrix(int) [19]
[45]     0.1    0.00    0.01       1         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector() [45]
                0.00    0.01       1/1           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base() [44]
-----------------------------------------------
                0.00    0.01   30000/30000       main [1]
[46]     0.1    0.00    0.01   30000         KosarajuAdjMatrix::addArc(int, int) [46]
                0.00    0.00   30000/400000      std::_Bit_reference::operator=(bool) [18]
                0.00    0.00   30000/300160000     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [3]
                0.00    0.00   30000/300060000     std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long) [17]
-----------------------------------------------
                0.00    0.00  320000/320000      std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [28]
[47]     0.0    0.00    0.00  320000         std::_Bit_const_iterator::operator*() const [47]
                0.00    0.00  320000/300400000     std::_Bit_reference::operator bool() const [14]
                0.00    0.00  320000/300800000     std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [16]
-----------------------------------------------
                0.00    0.00       3/20003       std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [68]
                0.00    0.00   20000/20003       std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [22]
[48]     0.0    0.00    0.00   20003         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [48]
                0.00    0.00   20003/300180003     std::operator+(std::_Bit_iterator const&, long) [9]
                0.00    0.00   20003/300220004     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [13]
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [102]
                0.00    0.00   20003/40006       std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [84]
                0.00    0.00   20003/40009       unsigned long* std::__addressof<unsigned long>(unsigned long&) [83]
-----------------------------------------------
                0.00    0.00   80012/80012       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [50]
[49]     0.0    0.00    0.00   80012         std::_Bit_iterator::_Bit_iterator() [49]
                0.00    0.00   80012/300400016     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [15]
-----------------------------------------------
                0.00    0.00   20003/40006       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [54]
                0.00    0.00   20003/40006       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [52]
[50]     0.0    0.00    0.00   40006         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [50]
                0.00    0.00   80012/80012       std::_Bit_iterator::_Bit_iterator() [49]
-----------------------------------------------
                0.00    0.00   20000/60000       std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [27]
                0.00    0.00   40000/60000       std::vector<bool, std::allocator<bool> >::begin() const [60]
[51]     0.0    0.00    0.00   60000         std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [51]
                0.00    0.00   60000/300400016     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [15]
-----------------------------------------------
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [55]
[52]     0.0    0.00    0.00   20003         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [52]
                0.00    0.00   20003/40006       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [50]
                0.00    0.00   20003/40003       std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [86]
-----------------------------------------------
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [56]
[53]     0.0    0.00    0.00   20003         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [53]
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [54]
                0.00    0.00   20003/20006       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [93]
                0.00    0.00   20003/20003       std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [104]
-----------------------------------------------
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [53]
[54]     0.0    0.00    0.00   20003         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [54]
                0.00    0.00   20003/40006       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [50]
-----------------------------------------------
                0.00    0.00       3/20003       std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [68]
                0.00    0.00   20000/20003       std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [22]
[55]     0.0    0.00    0.00   20003         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [55]
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [52]
                0.00    0.00   20003/20003       std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [101]
                0.00    0.00   20003/60006       std::allocator<unsigned long>::~allocator() [79]
-----------------------------------------------
                0.00    0.00   20003/20003       std::vector<bool, std::allocator<bool> >::~vector() [57]
[56]     0.0    0.00    0.00   20003         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [56]
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [53]
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [103]
-----------------------------------------------
                0.00    0.00       1/20003       KosarajuAdjMatrix::KosarajuAdjMatrix(int) [19]
                0.00    0.00       1/20003       KosarajuAdjMatrix::transposeGraph() [6]
                0.00    0.00       1/20003       KosarajuAdjMatrix::findSCCs() [2]
                0.00    0.00   20000/20003       void std::_Destroy<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*) [62]
[57]     0.0    0.00    0.00   20003         std::vector<bool, std::allocator<bool> >::~vector() [57]
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [56]
-----------------------------------------------
                0.00    0.00   20000/40000       std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [22]
                0.00    0.00   20000/40000       std::vector<bool, std::allocator<bool> >::size() const [61]
[58]     0.0    0.00    0.00   40000         std::vector<bool, std::allocator<bool> >::end() const [58]
                0.00    0.00   40000/40000       std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [59]
-----------------------------------------------
                0.00    0.00   40000/40000       std::vector<bool, std::allocator<bool> >::end() const [58]
[59]     0.0    0.00    0.00   40000         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [59]
                0.00    0.00   40000/300400016     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [15]
-----------------------------------------------
                0.00    0.00   20000/40000       std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [22]
                0.00    0.00   20000/40000       std::vector<bool, std::allocator<bool> >::size() const [61]
[60]     0.0    0.00    0.00   40000         std::vector<bool, std::allocator<bool> >::begin() const [60]
                0.00    0.00   40000/60000       std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [51]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [22]
[61]     0.0    0.00    0.00   20000         std::vector<bool, std::allocator<bool> >::size() const [61]
                0.00    0.00   20000/40000       std::vector<bool, std::allocator<bool> >::end() const [58]
                0.00    0.00   20000/40000       std::vector<bool, std::allocator<bool> >::begin() const [60]
                0.00    0.00   20000/40000       std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [91]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [63]
[62]     0.0    0.00    0.00   20000         void std::_Destroy<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*) [62]
                0.00    0.00   20000/20003       std::vector<bool, std::allocator<bool> >::~vector() [57]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [64]
[63]     0.0    0.00    0.00       3         void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [63]
                0.00    0.00   20000/20000       void std::_Destroy<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*) [62]
                0.00    0.00   20000/40000       std::vector<bool, std::allocator<bool> >* std::__addressof<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&) [87]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [65]
[64]     0.0    0.00    0.00       3         void std::_Destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [64]
                0.00    0.00       3/3           void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [63]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >, unsigned long, std::vector<bool, std::allocator<bool> > const&) [39]
                0.00    0.00       2/3           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~vector() [66]
[65]     0.0    0.00    0.00       3         void std::_Destroy<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [65]
                0.00    0.00       3/3           void std::_Destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [64]
-----------------------------------------------
                0.00    0.00       1/2           KosarajuAdjMatrix::~KosarajuAdjMatrix() [67]
                0.00    0.00       1/2           KosarajuAdjMatrix::findSCCs() [2]
[66]     0.0    0.00    0.00       2         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~vector() [66]
                0.00    0.00       2/3           void std::_Destroy<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [65]
                0.00    0.00       2/7           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() [271]
                0.00    0.00       2/2           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~_Vector_base() [313]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[67]     0.0    0.00    0.00       1         KosarajuAdjMatrix::~KosarajuAdjMatrix() [67]
                0.00    0.00       1/2           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~vector() [66]
-----------------------------------------------
                0.00    0.00       1/3           KosarajuAdjMatrix::KosarajuAdjMatrix(int) [19]
                0.00    0.00       1/3           KosarajuAdjMatrix::transposeGraph() [6]
                0.00    0.00       1/3           KosarajuAdjMatrix::findSCCs() [2]
[68]     0.0    0.00    0.00       3         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [68]
                0.00    0.00       3/20003       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [48]
                0.00    0.00       3/20003       std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [55]
                0.00    0.00       3/3           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [300]
-----------------------------------------------
                0.00    0.00  320000/640000      std::_Bit_iterator::operator++() [76]
                0.00    0.00  320000/640000      std::_Bit_const_iterator::operator++() [77]
[75]     0.0    0.00    0.00  640000         std::_Bit_iterator_base::_M_bump_up() [75]
-----------------------------------------------
