Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.03       1/1           KosarajuDeque::transposeGraph() [6]
                0.00    0.00  200000/1000000     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
                0.00    0.00       1/2           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::~vector() [39]
                0.00    0.00   11370/11370       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [50]
                0.00    0.00   11370/39123       std::vector<int, std::allocator<int> >::~vector() [46]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [60]
                0.00    0.00  100000/100000      std::stack<int, std::deque<int, std::allocator<int> > >::pop() [64]
                0.00    0.00  100000/100000      std::stack<int, std::deque<int, std::allocator<int> > >::top() [69]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [72]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [73]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [76]
                0.00    0.00       1/1000001     std::vector<bool, std::allocator<bool> >::begin() [14]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [82]
                0.00    0.00  200000/800000      std::_Bit_reference::operator bool() const [107]
                0.00    0.00  111370/111370      bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [143]
                0.00    0.00  100001/100001      std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [145]
                0.00    0.00  100000/100000      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [148]
                0.00    0.00  100000/100000      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++() [147]
                0.00    0.00   11371/11371       bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [194]
                0.00    0.00   11370/11370       std::vector<int, std::allocator<int> >::vector() [209]
                0.00    0.00   11370/11370       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator*() const [198]
                0.00    0.00   11370/22740       std::vector<int, std::allocator<int> >::begin() const [179]
                0.00    0.00   11370/22740       std::vector<int, std::allocator<int> >::end() const [178]
                0.00    0.00   11370/11370       __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator++() [197]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [295]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [296]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::end() [319]
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [323]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [313]
                0.00    0.00       1/16          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [234]
                0.00    0.00       1/16          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [233]
-----------------------------------------------
                               94726             KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [3]
                0.03    0.02    5274/5274        KosarajuDeque::findSCCs() [2]
[3]     30.0    0.03    0.02    5274+94726   KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [3]
                0.01    0.01  400000/1000000     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
                0.00    0.01  100000/100000      std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [42]
                0.00    0.00  400000/1200000     std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [94]
                0.00    0.00  300000/1300000     std::_Deque_iterator<int, int&, int*>::operator*() const [92]
                0.00    0.00  300000/800000      std::_Bit_reference::operator bool() const [107]
                0.00    0.00  300000/900000      std::_Deque_iterator<int, int&, int*>::operator++() [104]
                0.00    0.00  100000/200000      std::_Bit_reference::operator=(bool) [142]
                0.00    0.00  100000/900000      std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [105]
                0.00    0.00  100000/500001      std::deque<int, std::allocator<int> >::begin() [108]
                0.00    0.00  100000/900001      std::deque<int, std::allocator<int> >::end() [103]
                               94726             KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [3]
-----------------------------------------------
                0.00    0.00  200000/1000000     KosarajuDeque::findSCCs() [2]
                0.01    0.01  400000/1000000     KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [3]
                0.01    0.01  400000/1000000     KosarajuDeque::dfsOnTranspose(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [5]
[4]     23.5    0.02    0.02 1000000         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
                0.01    0.01 1000000/1000001     std::vector<bool, std::allocator<bool> >::begin() [14]
                0.00    0.00 1000000/1000000     std::_Bit_iterator::operator[](long) const [101]
-----------------------------------------------
                               88630             KosarajuDeque::dfsOnTranspose(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [5]
                0.02    0.02   11370/11370       KosarajuDeque::findSCCs() [2]
[5]     21.3    0.02    0.02   11370+88630   KosarajuDeque::dfsOnTranspose(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [5]
                0.01    0.01  400000/1000000     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
                0.00    0.00  100000/100000      std::vector<int, std::allocator<int> >::push_back(int const&) [56]
                0.00    0.00  400000/1200000     std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [94]
                0.00    0.00  300000/1300000     std::_Deque_iterator<int, int&, int*>::operator*() const [92]
                0.00    0.00  300000/800000      std::_Bit_reference::operator bool() const [107]
                0.00    0.00  300000/900000      std::_Deque_iterator<int, int&, int*>::operator++() [104]
                0.00    0.00  100000/200000      std::_Bit_reference::operator=(bool) [142]
                0.00    0.00  100000/900000      std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [105]
                0.00    0.00  100000/500001      std::deque<int, std::allocator<int> >::begin() [108]
                0.00    0.00  100000/900001      std::deque<int, std::allocator<int> >::end() [103]
                               88630             KosarajuDeque::dfsOnTranspose(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [5]
-----------------------------------------------
                0.00    0.03       1/1           KosarajuDeque::findSCCs() [2]
[6]     17.6    0.00    0.03       1         KosarajuDeque::transposeGraph() [6]
                0.01    0.00  300000/400000      std::deque<int, std::allocator<int> >::push_back(int const&) [13]
                0.00    0.01       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [20]
                0.00    0.00  400000/900000      std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [105]
                0.00    0.00  400000/1200000     std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [94]
                0.00    0.00  300000/1300000     std::_Deque_iterator<int, int&, int*>::operator*() const [92]
                0.00    0.00  300000/900000      std::_Deque_iterator<int, int&, int*>::operator++() [104]
                0.00    0.00  100000/500001      std::deque<int, std::allocator<int> >::begin() [108]
                0.00    0.00  100000/900001      std::deque<int, std::allocator<int> >::end() [103]
                0.00    0.00       1/2           std::allocator<std::deque<int, std::allocator<int> > >::allocator() [269]
                0.00    0.00       1/4           std::allocator<std::deque<int, std::allocator<int> > >::~allocator() [258]
-----------------------------------------------
                0.00    0.03  200001/200001      std::deque<int, std::allocator<int> >::deque() [8]
[7]     17.6    0.00    0.03  200001         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [7]
                0.00    0.02  200001/200001      std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [15]
                0.01    0.00  200001/200001      std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [31]
-----------------------------------------------
                0.00    0.00       1/200001      std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [72]
                0.00    0.03  200000/200001      void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [9]
[8]     17.6    0.00    0.03  200001         std::deque<int, std::allocator<int> >::deque() [8]
                0.00    0.03  200001/200001      std::_Deque_base<int, std::allocator<int> >::_Deque_base() [7]
-----------------------------------------------
                0.00    0.03  200000/200000      std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [10]
[9]     17.6    0.00    0.03  200000         void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [9]
                0.00    0.03  200000/200001      std::deque<int, std::allocator<int> >::deque() [8]
                0.00    0.00  200000/1027753     operator new(unsigned long, void*) [95]
-----------------------------------------------
                0.00    0.03       2/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [11]
[10]    17.6    0.00    0.03       2         std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [10]
                0.00    0.03  200000/200000      void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [9]
                0.00    0.00  200000/400000      std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [119]
-----------------------------------------------
                0.00    0.03       2/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::deque<int, std::allocator<int> >*, unsigned long, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, unsigned long, std::allocator<std::deque<int, std::allocator<int> > >&) [12]
[11]    17.6    0.00    0.03       2         std::deque<int, std::allocator<int> >* std::__uninitialized_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [11]
                0.00    0.03       2/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [10]
-----------------------------------------------
                0.00    0.01       1/2           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [17]
                0.00    0.01       1/2           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [18]
[12]    17.6    0.00    0.03       2         std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::deque<int, std::allocator<int> >*, unsigned long, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, unsigned long, std::allocator<std::deque<int, std::allocator<int> > >&) [12]
                0.00    0.03       2/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [11]
-----------------------------------------------
                0.01    0.00  100000/400000      std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [42]
                0.01    0.00  300000/400000      KosarajuDeque::transposeGraph() [6]
[13]    11.8    0.02    0.00  400000         std::deque<int, std::allocator<int> >::push_back(int const&) [13]
                0.00    0.00     781/781         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [66]
                0.00    0.00  399219/500000      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [110]
-----------------------------------------------
                0.00    0.00       1/1000001     KosarajuDeque::findSCCs() [2]
                0.01    0.01 1000000/1000001     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
[14]    11.8    0.01    0.01 1000001         std::vector<bool, std::allocator<bool> >::begin() [14]
                0.00    0.01 1000001/1000002     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [32]
-----------------------------------------------
                0.00    0.02  200001/200001      std::_Deque_base<int, std::allocator<int> >::_Deque_base() [7]
[15]    11.7    0.00    0.02  200001         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [15]
                0.00    0.01  200001/200008      std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [29]
                0.01    0.00  400002/402359      std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [25]
                0.00    0.00  400002/1204706     std::__deque_buf_size(unsigned long) [93]
                0.00    0.00  200001/211411      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [131]
                0.00    0.00  200001/200001      std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [139]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[16]     8.8    0.00    0.01       1         KosarajuDeque::KosarajuDeque(int) [16]
                0.00    0.01       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::resize(unsigned long) [19]
                0.00    0.00       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::vector() [317]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::resize(unsigned long) [19]
[17]     8.8    0.00    0.01       1         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [17]
                0.00    0.01       1/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::deque<int, std::allocator<int> >*, unsigned long, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, unsigned long, std::allocator<std::deque<int, std::allocator<int> > >&) [12]
                0.00    0.00       2/4           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::max_size() const [257]
                0.00    0.00       2/5           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() [252]
                0.00    0.00       1/7           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::size() const [244]
                0.00    0.00       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [292]
                0.00    0.00       1/2           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_allocate(unsigned long) [271]
                0.00    0.00       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_relocate(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*, std::allocator<std::deque<int, std::allocator<int> > >&) [314]
                0.00    0.00       1/3           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_deallocate(std::deque<int, std::allocator<int> >*, unsigned long) [259]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [20]
[18]     8.8    0.00    0.01       1         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [18]
                0.00    0.01       1/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::deque<int, std::allocator<int> >*, unsigned long, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, unsigned long, std::allocator<std::deque<int, std::allocator<int> > >&) [12]
                0.00    0.00       1/5           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() [252]
-----------------------------------------------
                0.00    0.01       1/1           KosarajuDeque::KosarajuDeque(int) [16]
[19]     8.8    0.00    0.01       1         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::resize(unsigned long) [19]
                0.00    0.01       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [17]
                0.00    0.00       2/7           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::size() const [244]
-----------------------------------------------
                0.00    0.01       1/1           KosarajuDeque::transposeGraph() [6]
[20]     8.8    0.00    0.01       1         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [20]
                0.00    0.01       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [18]
                0.00    0.00       1/1           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [316]
                0.00    0.00       1/1           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [303]
-----------------------------------------------
                0.00    0.01  300000/300000      main [1]
[21]     5.9    0.00    0.01  300000         KosarajuDeque::addArc(int, int) [21]
                0.00    0.01  300000/300000      std::deque<int, std::allocator<int> >::push_back(int&&) [23]
                0.00    0.00  300000/900000      std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [105]
-----------------------------------------------
                0.01    0.00  300000/300000      std::deque<int, std::allocator<int> >::push_back(int&&) [23]
[22]     5.9    0.01    0.00  300000         int& std::deque<int, std::allocator<int> >::emplace_back<int>(int&&) [22]
                0.00    0.00  300000/400000      std::deque<int, std::allocator<int> >::back() [68]
                0.00    0.00  300000/900000      int&& std::forward<int>(std::remove_reference<int>::type&) [106]
                0.00    0.00  300000/300000      void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [122]
-----------------------------------------------
                0.00    0.01  300000/300000      KosarajuDeque::addArc(int, int) [21]
[23]     5.9    0.00    0.01  300000         std::deque<int, std::allocator<int> >::push_back(int&&) [23]
                0.01    0.00  300000/300000      int& std::deque<int, std::allocator<int> >::emplace_back<int>(int&&) [22]
                0.00    0.00  300000/300000      std::remove_reference<int&>::type&& std::move<int&>(int&) [123]
-----------------------------------------------
                0.00    0.00       4/1000006     std::_Bit_iterator::_Bit_iterator() [74]
                0.01    0.00 1000002/1000006     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [32]
[24]     5.9    0.01    0.00 1000006         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [24]
-----------------------------------------------
                0.00    0.00      14/402359      std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [71]
                0.00    0.00     781/402359      void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [66]
                0.00    0.00     781/402359      std::_Deque_iterator<int, int&, int*>::operator--() [67]
                0.00    0.00     781/402359      std::deque<int, std::allocator<int> >::_M_pop_back_aux() [65]
                0.01    0.00  400002/402359      std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [15]
[25]     5.9    0.01    0.00  402359         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [25]
                0.00    0.00  402359/403140      std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [111]
-----------------------------------------------
                0.00    0.00   22757/223539      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [44]
                0.01    0.00  200782/223539      std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [33]
[26]     5.9    0.01    0.00  223539         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [26]
                0.00    0.00  223539/223539      __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [128]
-----------------------------------------------
                0.00    0.01  200008/200008      std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [30]
[27]     5.9    0.00    0.01  200008         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [27]
                0.01    0.00  200008/200008      __gnu_cxx::new_allocator<int*>::_M_max_size() const [28]
-----------------------------------------------
                0.01    0.00  200008/200008      __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [27]
[28]     5.9    0.01    0.00  200008         __gnu_cxx::new_allocator<int*>::_M_max_size() const [28]
-----------------------------------------------
                0.00    0.00       7/200008      std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [71]
                0.00    0.01  200001/200008      std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [15]
[29]     5.9    0.00    0.01  200008         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [29]
                0.00    0.01  200008/200008      std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [30]
                0.00    0.00  200008/400016      std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [115]
                0.00    0.00  200008/400016      std::allocator<int*>::~allocator() [117]
-----------------------------------------------
                0.00    0.01  200008/200008      std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [29]
[30]     5.9    0.00    0.01  200008         std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [30]
                0.00    0.01  200008/200008      __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [27]
-----------------------------------------------
                0.01    0.00  200001/200001      std::_Deque_base<int, std::allocator<int> >::_Deque_base() [7]
[31]     5.9    0.01    0.00  200001         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [31]
                0.00    0.00  200001/211371      std::allocator<int>::allocator() [133]
                0.00    0.00  200001/200001      std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [140]
-----------------------------------------------
                0.00    0.00       1/1000002     std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [83]
                0.00    0.01 1000001/1000002     std::vector<bool, std::allocator<bool> >::begin() [14]
[32]     5.9    0.00    0.01 1000002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [32]
                0.01    0.00 1000002/1000006     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [24]
-----------------------------------------------
                0.00    0.00     781/200782      std::deque<int, std::allocator<int> >::_M_pop_back_aux() [65]
                0.00    0.01  200001/200782      std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [34]
[33]     5.3    0.00    0.01  200782         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [33]
                0.01    0.00  200782/223539      std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [26]
                0.00    0.00  200782/1204706     std::__deque_buf_size(unsigned long) [93]
-----------------------------------------------
                0.00    0.01  200001/200001      std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [35]
[34]     5.3    0.00    0.01  200001         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [34]
                0.00    0.01  200001/200782      std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [33]
-----------------------------------------------
                0.00    0.01  200001/200001      std::deque<int, std::allocator<int> >::~deque() [36]
[35]     5.3    0.00    0.01  200001         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [35]
                0.00    0.01  200001/200001      std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [34]
                0.00    0.00  200001/200008      std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [136]
                0.00    0.00  200001/200001      std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [138]
-----------------------------------------------
                0.00    0.00       1/200001      std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [73]
                0.00    0.01  200000/200001      void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [37]
[36]     5.3    0.00    0.01  200001         std::deque<int, std::allocator<int> >::~deque() [36]
                0.00    0.01  200001/200001      std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [35]
                0.00    0.00  200001/300001      std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [120]
                0.00    0.00  200001/900001      std::deque<int, std::allocator<int> >::end() [103]
                0.00    0.00  200001/500001      std::deque<int, std::allocator<int> >::begin() [108]
                0.00    0.00  200001/200001      std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [141]
-----------------------------------------------
                0.00    0.01  200000/200000      void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [38]
[37]     5.3    0.00    0.01  200000         void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [37]
                0.00    0.01  200000/200001      std::deque<int, std::allocator<int> >::~deque() [36]
-----------------------------------------------
                0.00    0.01       2/2           void std::_Destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [40]
