Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[12]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [12]
-----------------------------------------------
                0.00    0.00       2/7           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::allocate(unsigned long, void const*) [99]
                0.00    0.00       5/7           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::max_size() const [36]
[13]     0.0    0.00    0.00       7         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::_M_max_size() const [13]
-----------------------------------------------
                0.00    0.00       2/7           __gnu_cxx::new_allocator<int>::max_size() const [109]
                0.00    0.00       5/7           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [35]
[14]     0.0    0.00    0.00       7         __gnu_cxx::new_allocator<int>::_M_max_size() const [14]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [257]
                0.00    0.00       2/7           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::resize(unsigned long) [260]
                0.00    0.00       4/7           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [201]
[15]     0.0    0.00    0.00       7         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::size() const [15]
-----------------------------------------------
                0.00    0.00       1/7           std::deque<int, std::allocator<int> >::back() [243]
                0.00    0.00       1/7           KosarajuDeque::transposeGraph() [173]
                0.00    0.00       1/7           KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [174]
                0.00    0.00       1/7           KosarajuDeque::dfsOnTranspose(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [172]
                0.00    0.00       3/7           std::deque<int, std::allocator<int> >::~deque() [92]
[16]     0.0    0.00    0.00       7         std::deque<int, std::allocator<int> >::end() [16]
                0.00    0.00       7/13          std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [9]
-----------------------------------------------
                0.00    0.00       1/7           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [277]
                0.00    0.00       6/7           int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [157]
[17]     0.0    0.00    0.00       7         int* std::__niter_base<int*>(int*) [17]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<int*>::allocator<int>(std::allocator<int> const&) [24]
[18]     0.0    0.00    0.00       6         __gnu_cxx::new_allocator<int*>::new_allocator() [18]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<int*>::~allocator() [25]
[19]     0.0    0.00    0.00       6         __gnu_cxx::new_allocator<int*>::~new_allocator() [19]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<int>::~allocator() [26]
[20]     0.0    0.00    0.00       6         __gnu_cxx::new_allocator<int>::~new_allocator() [20]
-----------------------------------------------
                0.00    0.00       2/6           int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [155]
                0.00    0.00       4/6           bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [106]
[21]     0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [21]
-----------------------------------------------
                0.00    0.00       6/6           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [23]
[22]     0.0    0.00    0.00       6         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [22]
-----------------------------------------------
                0.00    0.00       3/6           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [80]
                0.00    0.00       3/6           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [75]
[23]     0.0    0.00    0.00       6         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [23]
                0.00    0.00       6/6           std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [22]
                0.00    0.00       6/6           std::allocator<int*>::allocator<int>(std::allocator<int> const&) [24]
-----------------------------------------------
                0.00    0.00       6/6           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [23]
[24]     0.0    0.00    0.00       6         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [24]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int*>::new_allocator() [18]
-----------------------------------------------
                0.00    0.00       3/6           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [80]
                0.00    0.00       3/6           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [75]
[25]     0.0    0.00    0.00       6         std::allocator<int*>::~allocator() [25]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int*>::~new_allocator() [19]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [272]
                0.00    0.00       2/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [131]
                0.00    0.00       3/6           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [74]
[26]     0.0    0.00    0.00       6         std::allocator<int>::~allocator() [26]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int>::~new_allocator() [20]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [263]
                0.00    0.00       5/6           std::vector<bool, std::allocator<bool> >::begin() [46]
[27]     0.0    0.00    0.00       6         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [27]
                0.00    0.00       6/10          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [10]
-----------------------------------------------
                0.00    0.00       6/6           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [81]
[28]     0.0    0.00    0.00       6         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [28]
                0.00    0.00       6/6           std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [29]
-----------------------------------------------
                0.00    0.00       6/6           std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [28]
[29]     0.0    0.00    0.00       6         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [29]
                0.00    0.00       6/18          std::__deque_buf_size(unsigned long) [8]
-----------------------------------------------
                0.00    0.00       6/6           std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [77]
[30]     0.0    0.00    0.00       6         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [30]
-----------------------------------------------
                0.00    0.00       1/6           KosarajuDeque::transposeGraph() [173]
                0.00    0.00       1/6           KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [174]
                0.00    0.00       1/6           KosarajuDeque::dfsOnTranspose(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [172]
                0.00    0.00       3/6           std::deque<int, std::allocator<int> >::~deque() [92]
[31]     0.0    0.00    0.00       6         std::deque<int, std::allocator<int> >::begin() [31]
                0.00    0.00       6/13          std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [9]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [156]
[32]     0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [32]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [202]
                0.00    0.00       1/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [200]
                0.00    0.00       1/6           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [201]
                0.00    0.00       3/6           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [81]
[33]     0.0    0.00    0.00       6         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [33]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [42]
[34]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [34]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [43]
[35]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [35]
                0.00    0.00       5/7           __gnu_cxx::new_allocator<int>::_M_max_size() const [14]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [41]
[36]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::max_size() const [36]
                0.00    0.00       5/7           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::_M_max_size() const [13]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [272]
                0.00    0.00       4/5           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [202]
[37]     0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::size() const [37]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [259]
                0.00    0.00       2/5           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::~vector() [148]
                0.00    0.00       2/5           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [257]
[38]     0.0    0.00    0.00       5         std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() [38]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [272]
                0.00    0.00       2/5           std::vector<int, std::allocator<int> >::~vector() [152]
                0.00    0.00       2/5           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [268]
[39]     0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [39]
-----------------------------------------------
                0.00    0.00       5/5           std::operator+(std::_Bit_iterator const&, long) [49]
[40]     0.0    0.00    0.00       5         std::_Bit_iterator::operator+=(long) [40]
                0.00    0.00       5/5           std::_Bit_iterator_base::_M_incr(long) [44]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [45]
[41]     0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [41]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::max_size() const [36]
-----------------------------------------------
                0.00    0.00       2/5           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [87]
                0.00    0.00       3/5           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [82]
[42]     0.0    0.00    0.00       5         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [42]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [34]
-----------------------------------------------
                0.00    0.00       2/5           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [130]
                0.00    0.00       3/5           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [78]
[43]     0.0    0.00    0.00       5         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [43]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [35]
-----------------------------------------------
                0.00    0.00       5/5           std::_Bit_iterator::operator+=(long) [40]
[44]     0.0    0.00    0.00       5         std::_Bit_iterator_base::_M_incr(long) [44]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [258]
                0.00    0.00       4/5           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::max_size() const [60]
[45]     0.0    0.00    0.00       5         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [45]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [41]
                0.00    0.00       5/9           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [11]
-----------------------------------------------
                0.00    0.00       1/5           KosarajuDeque::findSCCs() [176]
                0.00    0.00       4/5           std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [66]
[46]     0.0    0.00    0.00       5         std::vector<bool, std::allocator<bool> >::begin() [46]
                0.00    0.00       5/6           std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [27]
-----------------------------------------------
                0.00    0.00       1/5           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [268]
                0.00    0.00       2/5           void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [141]
                0.00    0.00       2/5           void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [102]
[47]     0.0    0.00    0.00       5         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [47]
-----------------------------------------------
                0.00    0.00       2/5           std::deque<int, std::allocator<int> >::empty() const [113]
                0.00    0.00       3/5           std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [97]
[48]     0.0    0.00    0.00       5         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [48]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [263]
                0.00    0.00       4/5           std::_Bit_iterator::operator[](long) const [58]
[49]     0.0    0.00    0.00       5         std::operator+(std::_Bit_iterator const&, long) [49]
                0.00    0.00       5/5           std::_Bit_iterator::operator+=(long) [40]
-----------------------------------------------
                0.00    0.00       1/5           void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [181]
                0.00    0.00       2/5           void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [102]
                0.00    0.00       2/5           void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [153]
[50]     0.0    0.00    0.00       5         operator new(unsigned long, void*) [50]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::deque<int, std::allocator<int> > >::~allocator() [61]
[51]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::~new_allocator() [51]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<int>::allocator() [62]
[52]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<int>::new_allocator() [52]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::begin() const [117]
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::end() const [116]
[53]     0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [53]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [147]
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [146]
[54]     0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [54]
-----------------------------------------------
                0.00    0.00       2/4           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [268]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [195]
[55]     0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [55]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::max_size() const [60]
[56]     0.0    0.00    0.00       4         std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [56]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bit_iterator::operator[](long) const [58]
[57]     0.0    0.00    0.00       4         std::_Bit_iterator::operator*() const [57]
                0.00    0.00       4/4           std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [65]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [66]
[58]     0.0    0.00    0.00       4         std::_Bit_iterator::operator[](long) const [58]
                0.00    0.00       4/5           std::operator+(std::_Bit_iterator const&, long) [49]
                0.00    0.00       4/4           std::_Bit_iterator::operator*() const [57]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [200]
[59]     0.0    0.00    0.00       4         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [59]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [257]
                0.00    0.00       2/4           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [201]
[60]     0.0    0.00    0.00       4         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::max_size() const [60]
                0.00    0.00       4/4           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [56]
                0.00    0.00       4/5           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [45]
-----------------------------------------------
                0.00    0.00       1/4           KosarajuDeque::transposeGraph() [173]
                0.00    0.00       1/4           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [258]
                0.00    0.00       2/4           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [126]
[61]     0.0    0.00    0.00       4         std::allocator<std::deque<int, std::allocator<int> > >::~allocator() [61]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::~new_allocator() [51]
-----------------------------------------------
                0.00    0.00       1/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [223]
                0.00    0.00       3/4           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [73]
[62]     0.0    0.00    0.00       4         std::allocator<int>::allocator() [62]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<int>::new_allocator() [52]
-----------------------------------------------
                0.00    0.00       1/4           std::deque<int, std::allocator<int> >::pop_back() [244]
                0.00    0.00       3/4           std::deque<int, std::allocator<int> >::~deque() [92]
[63]     0.0    0.00    0.00       4         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [63]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [134]
[64]     0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [64]
                0.00    0.00       4/10          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [10]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bit_iterator::operator*() const [57]
[65]     0.0    0.00    0.00       4         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [65]
-----------------------------------------------
                0.00    0.00       1/4           KosarajuDeque::dfs(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [174]
                0.00    0.00       1/4           KosarajuDeque::dfsOnTranspose(int, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [172]
                0.00    0.00       2/4           KosarajuDeque::findSCCs() [176]
[66]     0.0    0.00    0.00       4         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [66]
                0.00    0.00       4/5           std::vector<bool, std::allocator<bool> >::begin() [46]
                0.00    0.00       4/4           std::_Bit_iterator::operator[](long) const [58]
-----------------------------------------------
                0.00    0.00       2/4           void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [123]
                0.00    0.00       2/4           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [142]
[67]     0.0    0.00    0.00       4         std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [67]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [88]
[68]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [68]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [89]
[69]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [69]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<int*>::_M_max_size() const [70]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [69]
[70]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<int*>::_M_max_size() const [70]
-----------------------------------------------
                0.00    0.00       1/3           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [180]
                0.00    0.00       2/3           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [108]
[71]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [71]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [272]
                0.00    0.00       2/3           std::vector<int, std::allocator<int> >::max_size() const [118]
[72]     0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [72]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [83]
[73]     0.0    0.00    0.00       3         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [73]
                0.00    0.00       3/4           std::allocator<int>::allocator() [62]
                0.00    0.00       3/3           std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [77]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [84]
[74]     0.0    0.00    0.00       3         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [74]
                0.00    0.00       3/6           std::allocator<int>::~allocator() [26]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [81]
[75]     0.0    0.00    0.00       3         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [75]
                0.00    0.00       3/6           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [23]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [89]
                0.00    0.00       3/6           std::allocator<int*>::~allocator() [25]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [81]
[76]     0.0    0.00    0.00       3         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [76]
                0.00    0.00       3/3           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [78]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [73]
[77]     0.0    0.00    0.00       3         std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [77]
                0.00    0.00       6/6           std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [30]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [76]
[78]     0.0    0.00    0.00       3         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [78]
